B Channel,G Channel,R Channel,H Channel,S Channel,V Channel,L Channel,a Channel,b Channel,Label
118.06359387886008,157.13241088609914,166.62558416567396,26.330798130669844,73.41583432603318,166.65692293594796,164.83405113167782,125.37533217263814,149.63355630898928,1.0
111.98792815781727,150.5664932770635,160.1488860535872,25.592403572480126,75.36107566984003,160.17195014231035,158.66601236627736,125.50387672980666,149.5559917558151,1.0
121.87070190394998,139.15184237946386,142.7507814720091,32.250449938429476,38.61466325660699,143.57648953301128,147.3690442360519,126.30842095292223,137.70105143506677,1.0
106.76364498038492,132.5446144124694,137.7026671230352,27.080856217582475,57.051999684052554,137.87701745609647,140.5765251046576,125.52194518311788,142.60369658513468,1.0
120.45381388579746,136.32009245783752,140.14339525725538,33.768512969779984,38.82749764574951,141.48925605684445,144.67725365978941,126.65456724595498,137.02302885026967,1.0
99.99198058457318,141.39421757940278,159.98047905455314,23.843621399176957,94.61063627730294,159.99081987970877,151.7710245858394,129.08726390207872,152.5931201857128,1.0
86.53411764705882,132.5683257918552,161.1187330316742,18.10497737556561,119.34208144796379,161.1187330316742,145.20778280542987,132.8772850678733,156.85882352941175,1.0
150.00323878692708,174.29453332024733,173.37844734517617,36.650407301992345,36.17940916674846,175.22249484738444,179.819707527726,123.47904603003239,140.31023652959075,1.0
130.83717734812052,163.9817450191383,169.26538423790362,31.451565413681422,56.74963195603102,169.46932966925115,170.9042104230052,124.5161448621062,145.83177936990873,1.0
109.33153357961542,154.72984749455338,168.9021502320735,23.262858766695082,88.56322818982666,168.9119067917022,163.3778535568817,126.4793975561239,153.6222411669982,1.0
88.82859728506787,137.86045248868777,167.93737556561086,18.445972850678732,121.1310407239819,167.93737556561086,150.67493212669683,133.10190045248868,158.4481447963801,1.0
90.16749619095988,137.17023869984766,154.65170137125446,21.667140680548503,104.6513966480447,154.65454545454546,146.9703402742509,127.85942102590148,155.4360589131539,1.0
104.48189223672588,147.26744528412996,161.58975365590342,24.000392580233587,88.84532338796743,161.60535872018843,156.34694278143095,126.93414466581608,152.5108450289528,1.0
45.55375184470428,64.42887955500058,81.05142467930526,27.08548075831536,114.96310591440573,81.24577137018959,72.79316608014531,132.38948802361222,142.29072539448293,1.0
131.36961257933126,163.7382779198636,170.55091408544095,28.88150042625746,57.8811215307379,170.7920810836412,171.00426257459506,125.23538884152696,145.6548261816804,1.0
83.17158620689655,121.78979310344828,144.23420689655174,25.220137931034483,108.7431724137931,144.28855172413793,133.44055172413795,131.28220689655174,152.32027586206897,1.0
146.9638851929291,178.33605778369133,183.13305455236647,32.77361718304505,52.94031552936704,184.68142938604828,184.52081353354876,124.62041436989166,144.64379395552177,1.0
143.88656902461827,191.23153630414458,203.12870052976004,23.952944842630103,74.19164848862575,203.1290121533188,197.2368339046432,124.93829853536927,153.41726394515425,1.0
157.60120317025815,189.12728777413503,193.48273227870263,30.971957857211066,47.41006461469905,194.51220676703696,194.5420313842824,124.42521564757935,144.46665817869308,1.0
90.80218698742482,135.1231273920175,155.70508474576272,22.74291962821214,104.67162383816293,155.7145981410607,146.04767632586112,129.60841990158556,154.5907053034445,1.0
97.06913948696084,133.5485681802032,150.44837632345624,20.4069494777233,90.47793647409934,150.44844738151068,143.75037305478574,128.85710225254033,149.9869253179848,1.0
105.8571144278607,128.10965174129353,135.35980099502487,24.05970149253731,53.87621890547263,135.590447761194,136.82348258706466,126.94805970149254,141.01492537313433,1.0
52.67971868466071,82.49591332446303,102.62839764303365,17.676297281885574,124.37730469492493,102.62839764303365,92.76012164987645,132.0612050940886,148.5508458467972,1.0
91.93634496919918,140.80639483719565,168.06013493693166,19.19272513933705,115.87268993839835,168.06013493693166,152.83250220005866,131.7365796421238,157.81138163684366,1.0
164.0436296454203,196.2057130675762,197.36701485113338,29.96674483052654,43.86271583884033,198.24223690755346,200.25126128046614,123.03517373694308,144.3036310665814,1.0
131.33610859728506,170.22805429864252,180.25212669683256,29.118009049773754,68.46371040723982,180.6372850678733,177.62027149321267,125.55095022624434,149.31927601809954,1.0
113.37460639918741,155.38842051802948,165.36780091416964,25.529913661757238,78.75561198577958,165.38811579481973,163.22285424073135,125.17023869984764,151.27364144235653,1.0
144.93710344827588,175.9944827586207,181.04055172413794,29.02151724137931,50.56855172413793,181.28413793103448,182.3153103448276,124.66234482758621,144.52772413793105,1.0
125.48807537540485,162.6673863970949,169.78241240553538,28.94837569928354,65.26283246638532,170.06114437138092,169.8141132593974,124.69094121111003,148.18519972519385,1.0
114.25213465502013,156.16851506526646,167.6676808322701,24.287368730984397,79.74295809206006,167.67621945235058,164.23908136225342,125.7873196584552,151.38521935420553,1.0
54.84470588235294,83.89701357466063,103.65357466063348,17.609411764705882,120.95113122171945,103.65357466063348,94.1710407239819,131.98027149321265,148.0219004524887,1.0
161.70244343891403,206.76542986425338,217.09194570135747,25.275113122171945,64.44180995475114,217.41031674208145,211.29140271493213,124.67239819004524,151.6747511312217,1.0
142.3202846975089,193.53003977391668,212.58153652920245,22.41071802386435,85.13920870839439,212.6380573581746,200.64287209545742,127.48628846556417,156.3158886330333,1.0
83.58527363184079,106.2236815920398,115.21830845771144,31.671044776119402,73.1420895522388,115.53950248756219,115.00696517412935,127.77651741293532,142.0521393034826,1.0
99.43118334179788,145.16119857795837,163.05210766886745,22.73092940578974,97.35764347384459,163.05901472828847,155.07567293042155,128.1175215845607,154.57663788725242,1.0
97.23865525521826,117.62022042977648,125.22646388769164,31.45656055661597,58.64915953451142,125.75882026968782,126.47632534942429,127.52890831845329,140.3228865217659,1.0
119.19481352515349,158.02382479611472,165.02987262897463,26.024649500595622,69.44341610922753,165.05443049573904,165.2402639054339,124.37569870796298,149.14615596078073,1.0
97.89231110126302,122.87901617549302,131.43718147573676,24.81785951695103,64.98515399955683,131.4914690892976,131.6933303789054,127.09439397296698,142.83447817416354,1.0
101.54364664015073,118.01004814737284,122.14925685576722,33.27778940757798,44.53150512874189,122.95080594515387,126.47268159933013,126.67385388319029,137.6344986393134,1.0
129.98228855721393,172.8573134328358,187.98965174129353,28.490348258706465,82.02766169154229,188.40338308457711,180.83383084577113,127.19562189054726,152.12716417910448,1.0
102.71577191088429,144.02885464716852,158.42722543919913,25.7952694081853,88.6328393365394,158.495043674551,153.32535086858377,127.23446854450879,151.8481695946609,1.0
95.61556561085973,140.38153846153847,163.3268778280543,22.413755656108595,106.23511312217194,163.35619909502262,151.47239819004525,130.44868778280542,155.0441628959276,1.0
123.3472,153.68662068965517,162.73484137931035,24.59095172413793,62.91056551724138,162.8774620689655,161.82863448275862,126.3926620689655,145.20468965517242,1.0
106.58923311325546,134.10269172168614,144.4953783646521,21.686033519553074,67.20964956830879,144.4953783646521,143.1598781107161,127.38435754189945,144.23880142204166,1.0
156.86510344827587,188.90868965517242,193.33406896551725,30.809655172413795,48.189241379310346,194.38510344827586,194.33241379310346,124.36744827586207,144.7384827586207,1.0
100.39354933079792,132.81854750237693,144.05521831346448,22.454106633511298,78.2099027280041,144.07174723908432,141.90579975133474,127.0952241644116,147.079353470343,1.0
105.74706467661692,127.9470646766169,135.33532338308459,23.773333333333333,53.99880597014925,135.5510447761194,136.70427860696518,127.00835820895522,141.0073631840796,1.0
148.34732598763773,168.1890352055899,169.80300994356358,39.69782316581564,36.10217683418436,171.83133566245633,174.86428379467887,125.21805966138136,138.52899758129536,1.0
105.03971415923607,123.77379371403275,129.73970783532536,32.66976538291279,50.388857269335354,130.0646303674192,132.4537405931828,127.09131727060013,139.13280212483397,1.0
144.83347541915316,169.0748318651132,171.66894003978402,32.58312020460358,40.1774178270342,172.3855261911528,175.6212939281993,124.81595150137349,140.81131003125887,1.0
110.0679763221232,122.65680088466793,124.35881090223118,45.76647368763417,38.22994861120146,126.60469654589215,130.53541924152736,126.47791582644898,135.2333311650296,1.0
125.30390143737166,177.751246699912,199.73012613669698,20.907010853622765,94.68935171604576,199.73012613669698,186.6195365209739,128.45937224992667,157.6647110589616,1.0
131.14262443438915,185.30316742081448,205.85031674208145,21.56054298642534,92.59203619909502,205.85067873303166,193.1102262443439,127.57502262443438,158.11113122171946,1.0
69.39972047519217,94.916142557652,105.92429536454694,26.05590496156534,89.05194502678779,106.03703703703704,103.66200791986955,128.2459818308875,144.1961332401584,1.0
67.2479644707624,91.13792252652355,100.24401677769553,25.670120898100173,84.98889711324944,100.39032815198618,99.28102640019738,127.66543301258326,143.07105847520356,1.0
100.9815487290215,143.34399842967906,159.04848365884777,25.122779468053785,90.65590342526254,159.07517911473158,152.75964275198746,127.64972028658357,152.51555599175583,1.0
119.83590146236138,158.66375502993424,165.18382569437628,26.560015703209345,68.56462852095397,165.22445774855237,165.7284326234174,124.16979095102562,149.06507017371675,1.0
151.1035332007199,175.59041394335512,175.31874585583026,35.1371601780809,36.76262195699536,176.91332764990054,181.1851851851852,123.70929241261722,140.48593350383632,1.0
164.8212820562674,205.41706686368676,209.09171154706124,30.213189975307685,55.055606322788876,210.0121322886085,208.80191705714233,122.82303190558592,148.69484572161844,1.0
201.42586802698702,227.07404969557348,228.34408425209807,28.622840217212442,30.113542866545995,228.35560309363174,228.97778509132797,124.01991114036531,140.6621688333059,1.0
87.92398009950249,116.38885572139303,127.67741293532337,26.513830845771142,78.98467661691542,127.72537313432835,125.7028855721393,127.74646766169154,145.2718407960199,1.0
92.29462079452576,117.99733890895268,126.97395932332257,25.524234936323893,69.0996008363429,127.11309636951151,126.93043147690554,127.16099600836344,143.3932712412089,1.0
114.30903406285996,130.85091327957875,134.66513082112886,32.662168833305905,40.690801382260986,135.5301958203061,139.1454665130821,126.52920849103177,137.46453842356425,1.0
99.59122085048011,145.54553128627202,162.78199852273926,22.798142872216946,97.35295979740424,162.78548063733248,155.21578558615596,127.72786746860821,154.60472723435686,1.0
152.71366902821157,189.78459155430284,197.89370508620908,26.296462761230032,58.60554582158909,198.1279551052538,195.53960031487264,124.99697823823671,147.79898936035144,1.0
100.91844145647268,148.50211011875552,167.65953479242322,22.77289233487094,99.38433604867996,167.66159583864953,158.53135734615762,128.38345274315438,155.59927372656787,1.0
118.3037683067303,132.78509132795787,135.3694257034721,36.0722395919039,36.44709560638473,136.8861280236959,140.84910317590916,126.44610827711043,136.23333881849598,1.0
119.72231037041264,140.35158952114605,145.776394041436,33.373346270190055,49.30925175503681,147.07804349066834,148.59763712116887,126.62889104503168,139.8627361451972,1.0
198.73075724524773,225.90401994390774,222.15144904954815,38.610158928014954,31.84449984418822,226.53131816765347,226.76067310688688,122.15986288563415,140.84325334995324,1.0
119.14535283148494,159.20129551477083,167.09529885170284,25.235057414859163,72.24016095789577,167.10570222789283,166.50358229463149,124.53047404063206,149.8994013151438,1.0
77.39595867862414,108.36769213304575,125.00204336474062,21.419570893404472,97.38926098308549,125.00204336474062,118.75263934612329,129.79078215461462,147.71279373368148,1.0
167.58509524806365,209.22587397948504,216.59200334938248,27.296839020305633,57.943060498220646,217.061335566255,213.04312329914174,124.08289721582584,149.59619007745448,1.0
147.29362049445777,186.80208525315288,196.96785234722626,24.583107343145258,64.39180116373977,196.9893894315579,193.07903951975987,125.41965719701956,149.34177615123352,1.0
137.80271236140382,153.60285897553376,153.65142490607533,31.84477228992944,28.723723998900393,154.81654906991662,160.63658022541924,125.15696875286356,136.33684596352973,1.0
57.52977375565611,82.26515837104073,97.82787330316742,21.333574660633484,106.13538461538461,97.83113122171946,91.38099547511312,130.61628959276018,144.8979185520362,1.0
120.771420158995,157.4919030326823,164.3804102463441,29.24094611836294,67.08872313279026,164.63323191677298,164.7745608008637,124.67484542153304,148.06035921091373,1.0
92.65094527363183,119.53074626865671,131.06766169154227,21.966965174129353,75.11661691542288,131.0823880597015,128.9379104477612,128.07044776119403,144.41293532338307,1.0
120.88458141132594,157.17901658651488,163.6572774560801,30.133673569535777,66.15065266463834,163.97026204730594,164.41662577289233,124.58366866228286,147.7896751398567,1.0
130.71295094731377,180.05606021282117,196.56553335063586,22.295094731378146,84.99584739164287,196.56812873085906,187.64858551777834,126.61017389047494,155.29898780171294,1.0
144.74610657736451,180.72643625841272,188.55281724485482,28.379133205449165,58.50206457066684,188.75768117826837,187.10771531683844,125.02503495139318,147.30071203303314,1.0
205.78383901902217,229.92485458261282,230.7810092752712,29.023423989938692,27.675522716554003,230.82707121521776,231.63826442383274,124.07168684169156,139.8033328093067,1.0
109.3404652075768,135.16880950044165,144.43183825694376,24.027775051526156,62.66149769359113,144.57297085091767,144.05113357542447,127.2050250269899,143.17145941701835,1.0
97.55923054274217,142.07881048189225,159.84718814407697,22.145647266660124,97.89959760526058,159.8483658847777,152.06408872313278,128.23986652272058,154.05672784375307,1.0
133.785639522713,183.1716558509525,199.05652082897217,24.483985765124558,84.20431232991417,199.08499057986185,190.44211848440446,126.41825413439398,155.2061963575466,1.0
165.73328726895838,193.75868025565728,197.16030402487476,33.33736396614268,42.70737605804111,198.85610640870615,198.82449473138712,124.60027638624977,142.5418897909829,1.0
122.5863669937744,156.54648095388836,162.49752031233513,30.690408357075025,62.060356652949245,162.75013189828005,163.90640498047907,124.71974253455735,146.52833175055397,1.0
123.61333712228853,138.1851851851852,139.67651795017525,35.52818035426731,31.615136876006442,140.87079662782986,146.07530548451265,125.93719806763285,135.983612768779,1.0
147.97682604869465,194.1284834262247,205.0900557348196,25.846582575535347,71.28600762687005,205.26400704018775,199.68817835142272,124.83748899970666,152.63889703725434,1.0
55.03649496293481,86.51587150731801,107.94734841284928,17.631628967876832,125.718304504847,107.94734841284928,97.2345561680289,132.3706519673066,149.5508458467972,1.0
119.94694401172913,158.22926784568864,164.99743425272612,27.92037020067809,68.34087785210299,165.0427929991753,165.4254558783103,124.35810501237057,148.8277283973243,1.0
200.44219382985352,225.356185727641,219.51324400124648,41.42287316921159,28.650981614210032,225.64942349641632,226.01121844811468,121.77625428482393,139.4767840448738,1.0
59.73572139303482,88.65890547263682,107.49990049751243,19.45094527363184,113.80537313432835,107.49990049751243,98.98149253731343,131.4539303482587,147.60915422885572,1.0
95.02268183385038,132.1422268183385,150.69782833505687,19.895897966218545,94.50589451913133,150.70010341261633,142.73367804205446,129.5448466046191,150.63254050327473,1.0
100.91903032682305,146.074295809206,162.90538816370596,23.746883894395918,95.3910099126509,162.9155952497792,155.73039552458533,127.7208754539209,154.12542938463048,1.0
169.70316742081448,199.4114027149321,201.85900452488687,32.73954751131222,41.71095022624434,203.16470588235293,203.7614479638009,123.97773755656108,143.14027149321268,1.0
132.95093303021693,168.29980107985224,175.92365255280856,27.36269773609927,60.949512172018565,175.98143411954155,175.2941176470588,125.06109690252913,147.1859429762243,1.0
97.02483069977427,142.40798900775346,159.33133771714594,22.98773186770046,98.21768573952302,159.33595053489057,152.09569143193642,127.72597899695751,154.35852389832172,1.0
140.76259266299184,191.78160045618705,206.40942786542485,23.463409998099223,80.611100551226,206.4318570613952,198.14122790344044,125.5968447063296,155.58277893936514,1.0
125.27088036117382,158.973991559525,165.8540582981647,30.139464127981157,61.984983806065365,166.1574246736677,166.37609186377466,125.08195112376093,146.4520561389734,1.0
132.04783555934452,164.79274415080042,168.76726342710998,31.56152315998863,54.789428815004264,169.1314767452875,171.4085440939661,124.06024438761011,145.4544851757128,1.0
144.1153038201198,163.93207811405898,163.3116782074224,35.45849218081382,32.34972379989107,164.82074223916595,170.31237843305064,124.25706060841827,138.21076791410565,1.0
106.56425071308418,140.110509763768,152.78029693556644,21.698603086374607,77.55913113435237,152.78051634608352,149.33862356468953,127.40634827762743,147.6674467929496,1.0
122.81051759210428,151.12242899118513,155.462291870715,30.257439915618175,54.0522112559331,156.50892789874183,158.59338506743015,124.84374293678898,143.4736683492805,1.0
113.5511941535448,145.2987267384917,153.72387553680406,24.750922926241245,66.42914186694794,153.77088826941915,153.59556995404205,125.92488510510059,145.97656897461013,1.0
158.32222616093583,195.660404112017,199.2974122651542,29.32967032967033,52.47855370436016,200.80255228642326,200.1499468273662,123.23147819922013,147.1651896490606,1.0
78.23132484318572,106.62288538300704,118.74415510359248,22.948869036304888,87.04827979471584,118.75213837673446,115.95704238737883,128.21687892035735,145.67990876259267,1.0
146.0873042319227,188.20259913362213,198.0746417860713,24.316561146284574,66.64311896034656,198.08330556481172,194.0446517827391,124.86837720759748,150.56214595134955,1.0
159.47564533130685,189.16311622092027,194.54367170838134,31.040276518030055,47.21295320275538,195.2342803912436,194.74753021351702,125.05407790552302,143.7109062829407,1.0
145.93142166177233,185.15183969597513,195.5097598894455,27.065641734323716,64.38607704266713,195.7348419416134,191.63223354638106,125.55864570737606,149.2217999654517,1.0
125.51392087083944,176.60100481473728,199.64391877747542,22.41343939711116,95.20305631149257,199.65920033493825,185.87000209336404,129.22336194264184,157.22043123299142,1.0
94.74794900921368,112.46737346964534,117.31263410324372,29.717152593714502,49.47174891665615,117.79578442509151,120.84328326812235,126.72947957423536,138.50128318397913,1.0
60.834932126696835,88.66751131221719,106.2733031674208,18.340633484162897,110.87529411764706,106.2733031674208,98.55746606334841,131.02733031674208,146.798371040724,1.0
79.65501360686623,100.23424743562906,108.3200753611053,34.69101946828554,72.64894285116182,108.76449654594934,108.61712371781454,127.75172702532971,140.91940548461378,1.0
178.65607186042493,204.01796510623595,204.45050958714805,37.26913111072724,36.4121609949905,207.6362065987217,207.78580065641734,124.01105544999136,140.76248056659182,1.0
126.50299135829825,172.27897185907378,186.5364502548194,28.0073122091735,83.59140261466874,186.90006647462886,180.0099711943275,126.32705517394194,153.4037225792156,1.0
124.99587790754737,161.69781136519777,168.66640494651094,29.553930709588773,64.40092256354893,168.75296888801648,168.872215133968,124.66826970262048,147.93983707920307,1.0
127.70939248208853,165.01972715673767,171.19786043772697,27.251251349494556,63.575130042202375,171.27058592599863,171.84080871528118,124.25684561782315,148.09922465403866,1.0
122.56308989278843,143.1914230733987,146.56547237239988,27.24081370842115,42.89975258865573,146.83789975258867,150.83505910382112,125.61898652982681,139.46009346650783,1.0
111.44508783982727,157.56757287270585,172.1569339483757,23.202276965354795,88.36706251840221,172.16400039258025,166.21758759446462,126.53901266071254,153.97860437726962,1.0
111.02041417214643,153.6941799980371,165.56983020904897,24.630778290313085,82.53793306507018,165.59505348905682,161.92923741289627,125.84983806065365,151.90264010207088,1.0
145.19227586206898,181.38510344827586,189.29793103448276,27.936275862068968,58.74841379310345,189.4824827586207,187.71503448275863,125.02868965517241,147.41931034482758,1.0
61.220418034202794,89.02470202107445,106.7004664017965,19.83226809466229,109.56918293314908,106.7004664017965,99.03092071169459,131.0333390913802,146.75522542753498,1.0
82.23066696210947,110.34588965211611,123.84311987591403,24.826722800797697,87.10968313760247,123.84356304010636,119.99357411921116,128.8752492798582,145.64945712386438,1.0
167.7325879338458,207.36175168879572,213.17167481947357,27.950850221290473,53.271139063591896,213.9601677148847,211.1027253668763,123.73608199394363,148.34521313766598,1.0
197.55718526279028,226.5948514555115,222.77512534610491,36.403177929107734,33.19928159844346,226.98737808376364,227.24088902192622,121.81947666442167,141.73434109107237,1.0
115.41652762783394,153.1247423692217,162.31092354499953,28.28520953969968,72.97036019236431,162.50348414957307,161.0826381391697,125.48689763470409,148.99450387672982,1.0
109.99289419455695,142.56036381723868,154.68279684502238,21.85035173736943,73.31713209692319,154.68428906416543,151.70375897107937,127.30597598237759,146.9820933702835,1.0
64.40991625901667,91.42848851670674,105.08216565790565,20.85117320288533,98.13282480722991,105.08324351214658,100.48893126606417,129.28214907553271,145.55186137136224,1.0
133.785639522713,183.1716558509525,199.05652082897217,24.483985765124558,84.20431232991417,199.08499057986185,190.44211848440446,126.41825413439398,155.2061963575466,1.0
149.28923692102632,196.45684771742754,209.80939686771077,23.440853048983673,73.26857714095301,209.811062979007,202.26524491836057,125.51716094635123,153.35954681772742,1.0
85.297662041437,130.84470632959514,157.62763733130583,21.83083064056263,118.28283596274473,157.62763733130583,143.0361148070709,132.17753278844327,156.3586770575936,1.0
141.0827431335291,172.00483675937122,178.79357401969253,31.138884090516495,54.00725513905683,179.24788391777508,178.98721713594747,125.41596130592502,144.76558991190188,1.0
124.62320080914962,152.02684198241656,155.9067921885941,29.19699681008325,51.33120672216603,156.81584065976816,159.4610596747841,124.75655488990897,142.9162063331518,1.0
128.68485365160558,165.15203182722365,171.73335227810932,28.977645164345933,63.07170597707682,172.09320829781188,172.11755233494364,124.57251113005589,147.71241830065358,1.0
121.92857819456285,155.57667898077105,163.8669129487544,27.91285403050109,65.27271005020366,163.9750876195889,163.45173818319597,125.7200909349247,146.74547693473525,1.0
117.42624398861518,154.69889096084012,163.0694867013446,27.234272254391993,70.24624595151634,163.1252330945137,162.35567769162824,125.14034743350673,148.5930905878889,1.0
154.95162086555868,183.04788546980419,186.77702813888433,32.23959190389995,45.411880862267566,188.02731610992265,188.84877406615107,124.68092808951786,142.75530689484944,1.0
144.46025227339396,188.40862422997947,200.67556468172484,24.525080668817836,70.81226166031094,200.7028454092109,194.7970079202112,125.61014960398944,151.79818128483427,1.0
83.55502756130014,126.00893366280175,149.77798897547996,23.337768485078882,112.92339859342331,149.817525185326,137.78502185896218,131.29671165177723,154.41455996958754,1.0
90.7165067715932,114.50772948995682,125.29787641658193,25.10875812370131,71.92706721487835,125.382171330887,123.7577552794848,128.42921142991878,142.7985322074362,1.0
164.22792607802876,205.35259606922853,209.0475212672338,29.47521267233793,55.568788501026695,209.89821061894983,208.72073921971253,122.7398063948372,148.96450572015254,1.0
123.93463539110806,158.20630091274904,165.0448522916871,29.35243890470115,62.84483266267544,165.26008440475022,165.60162920796938,124.97968397291197,146.760526057513,1.0
111.60802437785678,139.69913661757238,144.731030980193,26.150025393600814,57.94382935500254,144.76962925342815,147.4366683595734,125.08105637379381,143.66358557643474,1.0
73.92850678733032,104.6676923076923,119.51475113122171,19.950407239819004,97.54696832579185,119.51475113122171,114.4387330316742,129.078371040724,147.43800904977374,1.0
129.82792547624032,170.79317563324264,183.32823948084572,30.117647058823533,78.31442327820808,184.14737282813482,178.40694996859955,126.41092736026796,150.8147372828135,1.0
122.92724273801888,158.1774947310547,166.05617153853203,27.156877119032348,65.20168606249428,166.21964629341153,165.75203885274445,125.27526802895629,147.40896178869238,1.0
181.82439186937688,214.77307564145286,216.59380206597802,33.70543152282573,42.56281239586804,218.88370543152283,217.54215261579475,123.31222925691436,144.47317560813062,1.0
166.5087036569077,199.28744810656653,202.14068084184686,31.453355474531605,45.904566622143605,203.6662430959171,203.52395220389155,123.67192520125627,144.77147395400888,1.0
84.01425584489641,108.28644744345182,117.92643984033454,26.97281885573085,72.17772286637522,118.02204904010645,117.30051321041628,127.73370081733512,142.9055312678198,1.0
140.27089655172415,183.00303448275864,195.93903448275861,24.214896551724138,72.90289655172414,195.95227586206897,189.8416551724138,126.08772413793103,151.42924137931035,1.0
163.82194191845116,192.56644177178057,194.26958052214727,37.82575535347609,42.21325902024054,196.10208272220592,197.24376650044002,123.84188911704312,142.72865943091816,1.0
145.30771701598007,163.44768328916726,161.40504296153537,37.15369790411949,29.416767044085763,164.07998072753554,169.67750742792902,124.01766642576086,137.1736127840681,1.0
96.64140667548432,114.66039057029488,120.03571150704116,32.540418579320004,53.23574262818019,121.10417801291527,123.25651598848518,127.06146424959154,138.83894810550066,1.0
